"YearMonth","AnimalType","ATC","ProductName","PackType","PackageSize","Substanse","Price","UnitsSold","ActiveSubstanceVolume","ActiveSubstanceUnit","RealPrice","Year","Month","RealPricePerUnit","Date","KgActiveSubstance","RealPricePerKgActiveSubstance"
200503,"Svin - 120","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",50350.5,201,30150,"g",75414.1799142244,2005,3,375.19492494639,"2005-03-01",30.15,2501.2994996426
200503,"Svin - 120","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin, trimetoprim",15810,124,2976,"g",23679.967119371,2005,3,190.967476769121,"2005-03-01",2.976,7956.97819871337
200503,"Svin - 120","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","sulfadiazin, trimetoprim",13853,14,4032,"g",20748.8035739814,2005,3,1482.05739814153,"2005-03-01",4.032,5146.03263243586
200503,"Svin - 120","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","3 x 12 x 100 milliliter","sulfadiazin, trimetoprim",4987,2,1728,"g",7469.44946390279,2005,3,3734.72473195139,"2005-03-01",1.728,4322.59806938819
200503,"Svin - 120","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",2151,9,360,"g",3221.73366690493,2005,3,357.970407433881,"2005-03-01",0.36,8949.26018584703
200503,"Svin - 120","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",2151,9,72,"g",3221.73366690493,2005,3,357.970407433881,"2005-03-01",0.072,44746.3009292351
200503,"Svin - 120","QJ01EW13","Borgal vet in 200mg/ml+40mg/ml","Injektionsflaska","100 milliliter","sulfadoxin",3650.5,24,480,"g",5467.66097212294,2005,3,227.819207171789,"2005-03-01",0.48,11390.9603585895
200503,"Svin - 120","QJ01EW13","Borgal vet in 200mg/ml+40mg/ml","Injektionsflaska","100 milliliter","trimetoprim",3650.5,24,96,"g",5467.66097212294,2005,3,227.819207171789,"2005-03-01",0.096,56954.8017929473
200503,"Svin - 120","QJ01EW13","Borgal vet in 200mg/ml+40mg/ml","Injektionsflaska","5 x 100 milliliter","sulfadoxin",4644,8,800,"g",6955.70950679056,2005,3,869.46368834882,"2005-03-01",0.8,8694.6368834882
200503,"Svin - 120","QJ01EW13","Borgal vet in 200mg/ml+40mg/ml","Injektionsflaska","5 x 100 milliliter","trimetoprim",4644,8,160,"g",6955.70950679056,2005,3,869.46368834882,"2005-03-01",0.16,43473.184417441
200503,"Svin - 120","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",142175,432,8640,"g",212947.458899214,2005,3,492.933932637069,"2005-03-01",8.64,24646.6966318535
200503,"Svin - 120","QJ01FA90","Tylan vet., pulver till oral lösning 83 % Elanco Denmark ApS","Flaska","120 gram","tylosintartrat",126364,301,36120,"g",189265.993995711,2005,3,628.790677726615,"2005-03-01",36.12,5239.92231438846
200503,"Svin - 120","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","12 x 50 milliliter","enrofloxacin",36785,10,600,"g",55095.9892780557,2005,3,5509.59892780557,"2005-03-01",0.6,91826.6487967595
200503,"Svin - 120","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",43080,120,600,"g",64524.54038599,2005,3,537.704503216583,"2005-03-01",0.6,107540.900643317
200503,"Svin - 120","QJ01MA90","Baytril vet., inj-vätska, lösning 25 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",28273.5,183,228.75,"g",42347.5996426019,2005,3,231.407648320229,"2005-03-01",0.22875,185126.118656183
200503,"Svin - 120","QJ01MA90","Baytril vet., tablett 50 mg","Blister","10 styck","enrofloxacin",112,1,0.5,"g",167.751822730522,2005,3,167.751822730522,"2005-03-01",0.0005,335503.645461044
200503,"Svin - 120","QJ01MA92","Advocin vet inj","Injektionsflaska","100 milliliter","danofloxacinmesilat",618,2,6.346,"g",925.630593280915,2005,3,462.815296640457,"2005-03-01",0.006346,145860.477983126
200503,"Svin - 120","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","bensylpenicillinprokainmonohydrat",1815,3,600,"g",2718.47819871337,2005,3,906.159399571122,"2005-03-01",0.6,4530.79699785562
200503,"Svin - 120","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","dihydrostreptomycinsulfat",1815,3,750,"g",2718.47819871337,2005,3,906.159399571122,"2005-03-01",0.75,3624.63759828449
200503,"Svin - 120","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",1640.5,17,340,"g",2457.11486776269,2005,3,144.536168691923,"2005-03-01",0.34,7226.80843459615
200503,"Svin - 120","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",1640.5,17,425,"g",2457.11486776269,2005,3,144.536168691923,"2005-03-01",0.425,5781.44674767692
200503,"Svin - 120","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat, dihydrostreptomycinsulfat",7777.5,61,3233,"g",11649.0160829164,2005,3,190.967476769121,"2005-03-01",3.233,3603.15993904003
200503,"Svin - 120","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","25 x 100 milliliter","bensylpenicillinprokainmonohydrat, dihydrostreptomycinsulfat",2070.5,1,1325,"g",3101.16204431737,2005,3,3101.16204431737,"2005-03-01",1.325,2340.49965608858
200503,"Svin - 120","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat, dihydrostreptomycinsulfat",11200,25,6625,"g",16775.1822730522,2005,3,671.007290922087,"2005-03-01",6.625,2532.10298461165
200503,"Svin - 120","QJ01XQ01","Denagard vet., inj-vätska, lösning 200 mg/ml","Injektionsflaska","10 x 100 milliliter","tiamulinvätefumarat",4362,2,400,"g",6533.33438170121,2005,3,3266.66719085061,"2005-03-01",0.4,16333.335954253
200503,"Svin - 120","QJ01XQ01","Denagard vet., inj-vätska, lösning 200 mg/ml","Injektionsflaska","100 milliliter","tiamulinvätefumarat",11814,44,880,"g",17694.821729807,2005,3,402.155039313796,"2005-03-01",0.88,20107.7519656898
200503,"Svin - 120","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","1000 milliliter","tiamulinvätefumarat",26280,36,4500,"g",39361.7669764117,2005,3,1093.38241601144,"2005-03-01",4.5,8747.05932809149
200503,"Svin - 120","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","4 x 1000 milliliter","tiamulinvätefumarat",89233,34,17000,"g",133651.771408149,2005,3,3930.93445318084,"2005-03-01",17,7861.86890636171
200503,"Svin - 120","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","5000 milliliter","tiamulinvätefumarat",15572.5,5,3125,"g",23324.2433881344,2005,3,4664.84867762688,"2005-03-01",3.125,7463.75788420301
200503,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",244684,772,32244.04,"g",366483.812437455,2005,3,474.719964297222,"2005-03-01",32.24404,11365.9396414796
200504,"Svin - 120","J01CE02","Kåvepenin, granulat till oral suspension 50 mg/ml","Flaska","200 milliliter","fenoximetylpenicillinkalium",126,1,10,"g",188.451391862955,2005,4,188.451391862955,"2005-04-01",0.01,18845.1391862955
200504,"Svin - 120","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","10 x 100 milliliter","oxitetracyklinhydroklorid",2424,4,452,"g",3625.44582441114,2005,4,906.361456102784,"2005-04-01",0.452,8020.89784161757
200504,"Svin - 120","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",3334.5,39,440.7,"g",4987.23147751606,2005,4,127.877730192719,"2005-04-01",0.4407,11316.6132913911
200504,"Svin - 120","QJ01AA06","Terramycin vet., oralt pulver 20 %","Burk","500 gram","oxitetracyklinhydroklorid",6318,18,1980,"g",9449.49122055675,2005,4,524.971734475375,"2005-04-01",1.98,4772.4703134125
200504,"Svin - 120","QJ01AA06","Terramycin vet., oralt pulver 20 %","Burk","6 x 500 gram","oxitetracyklinhydroklorid",3764,2,1320,"g",5629.61142041399,2005,4,2814.805710207,"2005-04-01",1.32,4264.85713667726
200504,"Svin - 120","QJ01CE01","Geepenil vet., pulv och vätska till inj-vätska, lösning 24 g","Flaska","24 gram","bensylpenicillinnatrium",560,4,2304,"g",837.561741613133,2005,4,209.390435403283,"2005-04-01",2.304,363.525061464033
200504,"Svin - 120","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",8560,107,3210,"g",12802.7294789436,2005,4,119.651677373305,"2005-04-01",3.21,3988.38924577682
200504,"Svin - 120","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",60290,105,37800,"g",90172.4953604568,2005,4,858.785670099589,"2005-04-01",37.8,2385.51575027664
200504,"Svin - 120","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",1122,1,900,"g",1678.1147751606,2005,4,1678.1147751606,"2005-04-01",0.9,1864.57197240067
200504,"Svin - 120","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",1156.5,9,675,"g",1729.71456102784,2005,4,192.190506780871,"2005-04-01",0.675,2562.54009041161
200504,"Svin - 120","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","48 x 100 milliliter","bensylpenicillinprokainmonohydrat",9812.5,5,7200,"g",14676.0260528194,2005,4,2935.20521056388,"2005-04-01",7.2,2038.33695178047
200504,"Svin - 120","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","10 x 5 x 100 milliliter","bensylpenicillinprokainmonohydrat",2043.5,1,1500,"g",3056.35253390435,2005,4,3056.35253390435,"2005-04-01",1.5,2037.56835593623
200504,"Svin - 120","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",7050.5,89,2670,"g",10545.0518915061,2005,4,118.483729118046,"2005-04-01",2.67,3949.4576372682
200504,"Svin - 120","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","25 x 100 milliliter","bensylpenicillinprokainmonohydrat",21137.5,19,14250,"g",31614.2166309779,2005,4,1663.90613847252,"2005-04-01",14.25,2218.54151796336
200504,"Svin - 120","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",50601,202,30300,"g",75681.1815845824,2005,4,374.659314775161,"2005-04-01",30.3,2497.72876516774
200504,"Svin - 120","QJ01DD90","Excenel vet., pulver till injektionsvätska, lösning","Injektionsflaska","1 gram","ceftiofurnatrium",259,2,0.1042,"g",387.372305496074,2005,4,193.686152748037,"2005-04-01",0.0001042,3717584.50572048
200504,"Svin - 120","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin, trimetoprim",15172.5,119,2856,"g",22692.6884368308,2005,4,190.694860813704,"2005-04-01",2.856,7945.61920057101
200504,"Svin - 120","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","sulfadiazin, trimetoprim",15832,16,4608,"g",23679.066952177,2005,4,1479.94168451106,"2005-04-01",4.608,5138.6864045523
200504,"Svin - 120","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","3 x 12 x 100 milliliter","sulfadiazin, trimetoprim",4987,2,1728,"g",7458.78643825839,2005,4,3729.39321912919,"2005-04-01",1.728,4316.42733695509
200504,"Svin - 120","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","10 x 100 milliliter","sulfadiazin",1994,1,400,"g",2982.31805852962,2005,4,2982.31805852962,"2005-04-01",0.4,7455.79514632405
200504,"Svin - 120","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","10 x 100 milliliter","trimetoprim",1994,1,80,"g",2982.31805852962,2005,4,2982.31805852962,"2005-04-01",0.08,37278.9757316203
200504,"Svin - 120","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",3346,14,560,"g",5004.43140613847,2005,4,357.459386152748,"2005-04-01",0.56,8936.4846538187
200504,"Svin - 120","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",3346,14,112,"g",5004.43140613847,2005,4,357.459386152748,"2005-04-01",0.112,44682.4232690935
200504,"Svin - 120","QJ01EW13","Borgal vet in 200mg/ml+40mg/ml","Injektionsflaska","100 milliliter","sulfadoxin",4560,30,600,"g",6820.14561027837,2005,4,227.338187009279,"2005-04-01",0.6,11366.909350464
200504,"Svin - 120","QJ01EW13","Borgal vet in 200mg/ml+40mg/ml","Injektionsflaska","100 milliliter","trimetoprim",4560,30,120,"g",6820.14561027837,2005,4,227.338187009279,"2005-04-01",0.12,56834.5467523198
200504,"Svin - 120","QJ01EW13","Borgal vet in 200mg/ml+40mg/ml","Injektionsflaska","5 x 100 milliliter","sulfadoxin",7546.5,13,1300,"g",11286.8922912206,2005,4,868.222483940043,"2005-04-01",1.3,8682.22483940046
200504,"Svin - 120","QJ01EW13","Borgal vet in 200mg/ml+40mg/ml","Injektionsflaska","5 x 100 milliliter","trimetoprim",7546.5,13,260,"g",11286.8922912206,2005,4,868.222483940043,"2005-04-01",0.26,43411.1241970023
200504,"Svin - 120","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",166716.5,504,10080,"g",249348.860885082,2005,4,494.739803343417,"2005-04-01",10.08,24736.9901671708
200504,"Svin - 120","QJ01FA90","Tylan vet., pulver till oral lösning 83 % Elanco Denmark ApS","Flaska","120 gram","tylosintartrat",120416,284,34080,"g",180099.704782298,2005,4,634.153890078515,"2005-04-01",34.08,5284.61575065428
200504,"Svin - 120","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","12 x 50 milliliter","enrofloxacin",29428,8,480,"g",44013.8695217702,2005,4,5501.73369022127,"2005-04-01",0.48,91695.5615036879
200504,"Svin - 120","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",50613.5,141,705,"g",75699.877159172,2005,4,536.878561412568,"2005-04-01",0.705,107375.712282513
200504,"Svin - 120","QJ01MA90","Baytril vet., inj-vätska, lösning 25 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",24720,160,200,"g",36972.3683083512,2005,4,231.077301927195,"2005-04-01",0.2,184861.841541756
200504,"Svin - 120","QJ01MA90","Baytril vet., tablett 150 mg Elanco Denmark ApS","Blister","10 styck","enrofloxacin",962,4,6,"g",1438.81142041399,2005,4,359.702855103497,"2005-04-01",0.006,239801.903402332
200504,"Svin - 120","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","bensylpenicillinprokainmonohydrat",4235,7,1400,"g",6334.06067094932,2005,4,904.865810135617,"2005-04-01",1.4,4524.32905067809
200504,"Svin - 120","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","dihydrostreptomycinsulfat",4235,7,1750,"g",6334.06067094932,2005,4,904.865810135617,"2005-04-01",1.75,3619.46324054247
200504,"Svin - 120","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",1351,14,280,"g",2020.61770164168,2005,4,144.329835831549,"2005-04-01",0.28,7216.49179157743
200504,"Svin - 120","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",1351,14,350,"g",2020.61770164168,2005,4,144.329835831549,"2005-04-01",0.35,5773.19343326194
200504,"Svin - 120","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat, dihydrostreptomycinsulfat",4937.5,38,2014,"g",7384.75196288365,2005,4,194.335577970622,"2005-04-01",2.014,3666.70901831363
200504,"Svin - 120","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","25 x 100 milliliter","bensylpenicillinprokainmonohydrat, dihydrostreptomycinsulfat",8282,4,5300,"g",12386.9399000714,2005,4,3096.73497501784,"2005-04-01",5.3,2337.15847171159
200504,"Svin - 120","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat, dihydrostreptomycinsulfat",15568,34,9010,"g",23284.2164168451,2005,4,684.829894613092,"2005-04-01",9.01,2584.26375325695
200504,"Svin - 120","QJ01XQ01","Denagard vet., inj-vätska, lösning 200 mg/ml","Injektionsflaska","10 x 100 milliliter","tiamulinvätefumarat",4362,2,400,"g",6524.00770877944,2005,4,3262.00385438972,"2005-04-01",0.4,16310.0192719486
200504,"Svin - 120","QJ01XQ01","Denagard vet., inj-vätska, lösning 200 mg/ml","Injektionsflaska","100 milliliter","tiamulinvätefumarat",18258,68,1360,"g",27307.5040685225,2005,4,401.580942184154,"2005-04-01",1.36,20079.0471092077
200504,"Svin - 120","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","1000 milliliter","tiamulinvätefumarat",21900,30,3750,"g",32754.6466809422,2005,4,1091.82155603141,"2005-04-01",3.75,8734.57244825125
200504,"Svin - 120","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","4 x 1000 milliliter","tiamulinvätefumarat",47241,18,9000,"g",70655.8111349036,2005,4,3925.32284082798,"2005-04-01",9,7850.64568165596
200504,"Svin - 120","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","5000 milliliter","tiamulinvätefumarat",28030.5,9,5625,"g",41923.7042826552,2005,4,4658.18936473947,"2005-04-01",5.625,7453.10298358315
200504,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",177445,662,22593.94,"g",265394.898643826,2005,4,400.898638434782,"2005-04-01",22.59394,11746.286776181
200505,"Svin - 120","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","10 x 100 milliliter","oxitetracyklinhydroklorid",6666,11,1243,"g",9966.41912236889,2005,5,906.038102033535,"2005-05-01",1.243,8018.03630118173
200505,"Svin - 120","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",4189.5,49,553.7,"g",6263.7733143061,2005,5,127.832108455227,"2005-05-01",0.5537,11312.5759694891
200505,"Svin - 120","QJ01AA06","Terramycin vet., oralt pulver 20 %","Burk","500 gram","oxitetracyklinhydroklorid",6318,18,1980,"g",9446.12001427042,2005,5,524.784445237246,"2005-05-01",1.98,4770.76768397496
200505,"Svin - 120","QJ01CE01","Geepenil vet., pulv och vätska till inj-vätska, lösning 24 g","Flaska","24 gram","bensylpenicillinnatrium",280,2,1152,"g",418.631466286122,2005,5,209.315733143061,"2005-05-01",1.152,363.395370040036
200505,"Svin - 120","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",8128.5,103,3090,"g",12153.0209775241,2005,5,117.990494927418,"2005-05-01",3.09,3933.01649758062
200505,"Svin - 120","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",61792.5,107,38520,"g",92386.7317160185,2005,5,863.427399215127,"2005-05-01",38.52,2398.40944226424
