"YearMonth","AnimalType","ATC","ProductName","PackType","PackageSize","Substanse","Price","UnitsSold","ActiveSubstanceVolume","ActiveSubstanceUnit","RealPrice","Year","Month","RealPricePerUnit","Date"
200503,"Svin - 120","QJ01CE01","Geepenil vet., pulv och vätska till inj-vätska, lösning 24 g","Flaska","24 gram","bensylpenicillinnatrium",280,2,1152,"g",419.379556826304,2005,3,209.689778413152,2005-03-01
200503,"Svin - 120","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",8000,100,3000,"g",11982.2730521801,2005,3,119.822730521801,2005-03-01
200503,"Svin - 120","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",59482.5,103,37080,"g",89091.9446032881,2005,3,864.970335954253,2005-03-01
200503,"Svin - 120","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",4488,4,3600,"g",6722.05518227305,2005,3,1680.51379556826,2005-03-01
200503,"Svin - 120","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",1413.5,11,825,"g",2117.11786990708,2005,3,192.465260900643,2005-03-01
200503,"Svin - 120","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","48 x 100 milliliter","bensylpenicillinprokainmonohydrat",11775,6,8640,"g",17636.4081486776,2005,3,2939.40135811294,2005-03-01
200503,"Svin - 120","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","10 x 5 x 100 milliliter","bensylpenicillinprokainmonohydrat",4087,2,3000,"g",6121.44374553252,2005,3,3060.72187276626,2005-03-01
200503,"Svin - 120","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",10240,128,3840,"g",15337.3095067906,2005,3,119.822730521801,2005-03-01
200503,"Svin - 120","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","25 x 100 milliliter","bensylpenicillinprokainmonohydrat",22250,20,15000,"g",33325.696926376,2005,3,1666.2848463188,2005-03-01
200503,"Svin - 120","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",50350.5,201,30150,"g",75414.1799142244,2005,3,375.19492494639,2005-03-01
200503,"Svin - 120","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",15810,124,2480,"g",23679.967119371,2005,3,190.967476769121,2005-03-01
200503,"Svin - 120","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",15810,124,496,"g",23679.967119371,2005,3,190.967476769121,2005-03-01
200503,"Svin - 120","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","sulfadiazin",13853,14,3360,"g",20748.8035739814,2005,3,1482.05739814153,2005-03-01
200503,"Svin - 120","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","trimetoprim",13853,14,672,"g",20748.8035739814,2005,3,1482.05739814153,2005-03-01
200503,"Svin - 120","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","3 x 12 x 100 milliliter","sulfadiazin",4987,2,1440,"g",7469.44946390279,2005,3,3734.72473195139,2005-03-01
200503,"Svin - 120","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","3 x 12 x 100 milliliter","trimetoprim",4987,2,288,"g",7469.44946390279,2005,3,3734.72473195139,2005-03-01
200503,"Svin - 120","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",2151,9,360,"g",3221.73366690493,2005,3,357.970407433881,2005-03-01
200503,"Svin - 120","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",2151,9,72,"g",3221.73366690493,2005,3,357.970407433881,2005-03-01
200503,"Svin - 120","QJ01EW13","Borgal vet in 200mg/ml+40mg/ml","Injektionsflaska","100 milliliter","sulfadoxin",3650.5,24,480,"g",5467.66097212294,2005,3,227.819207171789,2005-03-01
200503,"Svin - 120","QJ01EW13","Borgal vet in 200mg/ml+40mg/ml","Injektionsflaska","100 milliliter","trimetoprim",3650.5,24,96,"g",5467.66097212294,2005,3,227.819207171789,2005-03-01
200503,"Svin - 120","QJ01EW13","Borgal vet in 200mg/ml+40mg/ml","Injektionsflaska","5 x 100 milliliter","sulfadoxin",4644,8,800,"g",6955.70950679056,2005,3,869.46368834882,2005-03-01
200503,"Svin - 120","QJ01EW13","Borgal vet in 200mg/ml+40mg/ml","Injektionsflaska","5 x 100 milliliter","trimetoprim",4644,8,160,"g",6955.70950679056,2005,3,869.46368834882,2005-03-01
200503,"Svin - 120","QJ01FA02","Spiramycin vet inj 260000IE/ml","Injektionsflaska","100 milliliter","spiramycinadepat",694,4,104000,"tusen internationella enheter",1039.46218727663,2005,3,259.865546819157,2005-03-01
200503,"Svin - 120","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",142175,432,8640,"g",212947.458899214,2005,3,492.933932637069,2005-03-01
200503,"Svin - 120","QJ01FA90","Tylan vet., premix till medicinfoder 2 %","Påse","25 kilogram","tylosinfosfat",64475,34,21.25,"g",96569.6318799142,2005,3,2840.28329058571,2005-03-01
200503,"Svin - 120","QJ01FA90","Tylan vet., premix till medicinfoder 2 %","Påse","5 kilogram","tylosinfosfat",26434,54,6.75,"g",39592.4257326662,2005,3,733.193069123448,2005-03-01
200503,"Svin - 120","QJ01FA90","Tylan vet., pulver till oral lösning 83 % Elanco Denmark ApS","Flaska","120 gram","tylosintartrat",126364,301,36120,"g",189265.993995711,2005,3,628.790677726615,2005-03-01
200503,"Svin - 120","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","12 x 50 milliliter","enrofloxacin",36785,10,600,"g",55095.9892780557,2005,3,5509.59892780557,2005-03-01
200503,"Svin - 120","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",43080,120,600,"g",64524.54038599,2005,3,537.704503216583,2005-03-01
200503,"Svin - 120","QJ01MA90","Baytril vet., inj-vätska, lösning 25 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",28273.5,183,228.75,"g",42347.5996426019,2005,3,231.407648320229,2005-03-01
200503,"Svin - 120","QJ01MA90","Baytril vet., tablett 50 mg","Blister","10 styck","enrofloxacin",112,1,0.5,"g",167.751822730522,2005,3,167.751822730522,2005-03-01
200503,"Svin - 120","QJ01MA92","Advocin vet inj","Injektionsflaska","100 milliliter","danofloxacinmesilat",618,2,6.346,"g",925.630593280915,2005,3,462.815296640457,2005-03-01
200503,"Svin - 120","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","bensylpenicillinprokainmonohydrat",1815,3,600,"g",2718.47819871337,2005,3,906.159399571122,2005-03-01
200503,"Svin - 120","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","dihydrostreptomycinsulfat",1815,3,750,"g",2718.47819871337,2005,3,906.159399571122,2005-03-01
200503,"Svin - 120","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",1640.5,17,340,"g",2457.11486776269,2005,3,144.536168691923,2005-03-01
200503,"Svin - 120","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",1640.5,17,425,"g",2457.11486776269,2005,3,144.536168691923,2005-03-01
200503,"Svin - 120","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",7777.5,61,1220,"g",11649.0160829164,2005,3,190.967476769121,2005-03-01
200503,"Svin - 120","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",7777.5,61,2013,"g",11649.0160829164,2005,3,190.967476769121,2005-03-01
200503,"Svin - 120","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","25 x 100 milliliter","bensylpenicillinprokainmonohydrat",2070.5,1,500,"g",3101.16204431737,2005,3,3101.16204431737,2005-03-01
200503,"Svin - 120","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","25 x 100 milliliter","dihydrostreptomycinsulfat",2070.5,1,825,"g",3101.16204431737,2005,3,3101.16204431737,2005-03-01
200503,"Svin - 120","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",11200,25,2500,"g",16775.1822730522,2005,3,671.007290922087,2005-03-01
200503,"Svin - 120","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","dihydrostreptomycinsulfat",11200,25,4125,"g",16775.1822730522,2005,3,671.007290922087,2005-03-01
200503,"Svin - 120","QJ01XQ01","Denagard vet., inj-vätska, lösning 200 mg/ml","Injektionsflaska","10 x 100 milliliter","tiamulinvätefumarat",4362,2,400,"g",6533.33438170121,2005,3,3266.66719085061,2005-03-01
200503,"Svin - 120","QJ01XQ01","Denagard vet., inj-vätska, lösning 200 mg/ml","Injektionsflaska","100 milliliter","tiamulinvätefumarat",11814,44,880,"g",17694.821729807,2005,3,402.155039313796,2005-03-01
200503,"Svin - 120","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","1000 milliliter","tiamulinvätefumarat",26280,36,4500,"g",39361.7669764117,2005,3,1093.38241601144,2005-03-01
200503,"Svin - 120","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","4 x 1000 milliliter","tiamulinvätefumarat",89233,34,17000,"g",133651.771408149,2005,3,3930.93445318084,2005-03-01
200503,"Svin - 120","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","5000 milliliter","tiamulinvätefumarat",15572.5,5,3125,"g",23324.2433881344,2005,3,4664.84867762688,2005-03-01
200503,"Svin - 120","QJ01XQ01","Denagard vet., premix till medicinfoder 20 mg/g","Påse","25 kilogram","tiamulinvätefumarat",2154,1,500,"g",3226.2270192995,2005,3,3226.2270192995,2005-03-01
200503,"Svin - 120","QJ01XQ01","Denagard vet., premix till medicinfoder 20 mg/g","Påse","5 kilogram","tiamulinvätefumarat",572,1,100,"g",856.732523230879,2005,3,856.732523230879,2005-03-01
200503,"Svin - 120","QJ01XQ02","Econor, premix till medicinfoder 10 %","Påse","25 kilogram","valnemulinhydroklorid",13220.5,1,2.6625,"g",19801.4551107934,2005,3,19801.4551107934,2005-03-01
200503,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",244684,772,32244.04,"g",366483.812437455,2005,3,474.719964297222,2005-03-01
200504,"Svin - 120","J01CE02","Kåvepenin, granulat till oral suspension 50 mg/ml","Flaska","200 milliliter","fenoximetylpenicillinkalium",126,1,10,"g",188.451391862955,2005,4,188.451391862955,2005-04-01
200504,"Svin - 120","QJ01AA02","Pulmodox vet, premix till medicinfoder 5 %","Påse","5 kilogram","doxycyklinhyklat",29662.5,21,5827.5,"g",44364.5985010707,2005,4,2112.59992862241,2005-04-01
200504,"Svin - 120","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","10 x 100 milliliter","oxitetracyklinhydroklorid",2424,4,452,"g",3625.44582441114,2005,4,906.361456102784,2005-04-01
200504,"Svin - 120","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",3334.5,39,440.7,"g",4987.23147751606,2005,4,127.877730192719,2005-04-01
200504,"Svin - 120","QJ01AA06","Terramycin vet., oralt pulver 20 %","Burk","500 gram","oxitetracyklinhydroklorid",6318,18,1980,"g",9449.49122055675,2005,4,524.971734475375,2005-04-01
200504,"Svin - 120","QJ01AA06","Terramycin vet., oralt pulver 20 %","Burk","6 x 500 gram","oxitetracyklinhydroklorid",3764,2,1320,"g",5629.61142041399,2005,4,2814.805710207,2005-04-01
200504,"Svin - 120","QJ01CE01","Geepenil vet., pulv och vätska till inj-vätska, lösning 24 g","Flaska","24 gram","bensylpenicillinnatrium",560,4,2304,"g",837.561741613133,2005,4,209.390435403283,2005-04-01
200504,"Svin - 120","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",8560,107,3210,"g",12802.7294789436,2005,4,119.651677373305,2005-04-01
200504,"Svin - 120","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",60290,105,37800,"g",90172.4953604568,2005,4,858.785670099589,2005-04-01
200504,"Svin - 120","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",1122,1,900,"g",1678.1147751606,2005,4,1678.1147751606,2005-04-01
200504,"Svin - 120","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",1156.5,9,675,"g",1729.71456102784,2005,4,192.190506780871,2005-04-01
200504,"Svin - 120","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","48 x 100 milliliter","bensylpenicillinprokainmonohydrat",9812.5,5,7200,"g",14676.0260528194,2005,4,2935.20521056388,2005-04-01
200504,"Svin - 120","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","10 x 5 x 100 milliliter","bensylpenicillinprokainmonohydrat",2043.5,1,1500,"g",3056.35253390435,2005,4,3056.35253390435,2005-04-01
200504,"Svin - 120","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",7050.5,89,2670,"g",10545.0518915061,2005,4,118.483729118046,2005-04-01
200504,"Svin - 120","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","25 x 100 milliliter","bensylpenicillinprokainmonohydrat",21137.5,19,14250,"g",31614.2166309779,2005,4,1663.90613847252,2005-04-01
200504,"Svin - 120","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",50601,202,30300,"g",75681.1815845824,2005,4,374.659314775161,2005-04-01
200504,"Svin - 120","QJ01DD90","Excenel vet., pulver till injektionsvätska, lösning","Injektionsflaska","1 gram","ceftiofurnatrium",259,2,0.1042,"g",387.372305496074,2005,4,193.686152748037,2005-04-01
200504,"Svin - 120","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",15172.5,119,2380,"g",22692.6884368308,2005,4,190.694860813704,2005-04-01
200504,"Svin - 120","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",15172.5,119,476,"g",22692.6884368308,2005,4,190.694860813704,2005-04-01
200504,"Svin - 120","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","sulfadiazin",15832,16,3840,"g",23679.066952177,2005,4,1479.94168451106,2005-04-01
200504,"Svin - 120","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","trimetoprim",15832,16,768,"g",23679.066952177,2005,4,1479.94168451106,2005-04-01
200504,"Svin - 120","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","3 x 12 x 100 milliliter","sulfadiazin",4987,2,1440,"g",7458.78643825839,2005,4,3729.39321912919,2005-04-01
200504,"Svin - 120","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","3 x 12 x 100 milliliter","trimetoprim",4987,2,288,"g",7458.78643825839,2005,4,3729.39321912919,2005-04-01
200504,"Svin - 120","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","10 x 100 milliliter","sulfadiazin",1994,1,400,"g",2982.31805852962,2005,4,2982.31805852962,2005-04-01
200504,"Svin - 120","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","10 x 100 milliliter","trimetoprim",1994,1,80,"g",2982.31805852962,2005,4,2982.31805852962,2005-04-01
200504,"Svin - 120","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",3346,14,560,"g",5004.43140613847,2005,4,357.459386152748,2005-04-01
200504,"Svin - 120","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",3346,14,112,"g",5004.43140613847,2005,4,357.459386152748,2005-04-01
200504,"Svin - 120","QJ01EW13","Borgal vet in 200mg/ml+40mg/ml","Injektionsflaska","100 milliliter","sulfadoxin",4560,30,600,"g",6820.14561027837,2005,4,227.338187009279,2005-04-01
200504,"Svin - 120","QJ01EW13","Borgal vet in 200mg/ml+40mg/ml","Injektionsflaska","100 milliliter","trimetoprim",4560,30,120,"g",6820.14561027837,2005,4,227.338187009279,2005-04-01
200504,"Svin - 120","QJ01EW13","Borgal vet in 200mg/ml+40mg/ml","Injektionsflaska","5 x 100 milliliter","sulfadoxin",7546.5,13,1300,"g",11286.8922912206,2005,4,868.222483940043,2005-04-01
200504,"Svin - 120","QJ01EW13","Borgal vet in 200mg/ml+40mg/ml","Injektionsflaska","5 x 100 milliliter","trimetoprim",7546.5,13,260,"g",11286.8922912206,2005,4,868.222483940043,2005-04-01
200504,"Svin - 120","QJ01FA02","Spiramycin vet inj 260000IE/ml","Injektionsflaska","100 milliliter","spiramycinadepat",352,2,52000,"tusen internationella enheter",526.467380442541,2005,4,263.233690221271,2005-04-01
200504,"Svin - 120","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",166716.5,504,10080,"g",249348.860885082,2005,4,494.739803343417,2005-04-01
200504,"Svin - 120","QJ01FA90","Tylan vet., premix till medicinfoder 2 %","Påse","25 kilogram","tylosinfosfat",74431.5,39,24.375,"g",111323.172805139,2005,4,2854.4403283369,2005-04-01
200504,"Svin - 120","QJ01FA90","Tylan vet., premix till medicinfoder 2 %","Påse","5 kilogram","tylosinfosfat",29978.5,61,7.625,"g",44837.2226266952,2005,4,735.0364365032,2005-04-01
200504,"Svin - 120","QJ01FA90","Tylan vet., pulver till oral lösning 83 % Elanco Denmark ApS","Flaska","120 gram","tylosintartrat",120416,284,34080,"g",180099.704782298,2005,4,634.153890078515,2005-04-01
200504,"Svin - 120","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","12 x 50 milliliter","enrofloxacin",29428,8,480,"g",44013.8695217702,2005,4,5501.73369022127,2005-04-01
200504,"Svin - 120","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",50613.5,141,705,"g",75699.877159172,2005,4,536.878561412568,2005-04-01
200504,"Svin - 120","QJ01MA90","Baytril vet., inj-vätska, lösning 25 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",24720,160,200,"g",36972.3683083512,2005,4,231.077301927195,2005-04-01
200504,"Svin - 120","QJ01MA90","Baytril vet., tablett 150 mg Elanco Denmark ApS","Blister","10 styck","enrofloxacin",962,4,6,"g",1438.81142041399,2005,4,359.702855103497,2005-04-01
200504,"Svin - 120","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","bensylpenicillinprokainmonohydrat",4235,7,1400,"g",6334.06067094932,2005,4,904.865810135617,2005-04-01
200504,"Svin - 120","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","dihydrostreptomycinsulfat",4235,7,1750,"g",6334.06067094932,2005,4,904.865810135617,2005-04-01
